Epoch,PRN,PR_Residual
140,5,4.613073167144196
140,6,7.379683452383389
140,12,8.600811781273967
140,19,6.43310155932106
140,24,10.71599424385261
140,25,13.630788065751542
140,29,14.557714791249275
141,2,9.096003945054866
141,5,7.169635354851921
141,6,9.057232280846092
141,12,10.192211874541806
141,19,8.307938449677172
141,24,12.117346509246584
141,25,14.2645669434499
141,29,15.324469825548402
142,2,27.168408230736794
142,5,24.796790671150944
142,6,27.554100216888607
142,12,27.190861667416875
142,19,26.606728458992503
142,24,26.22427155978438
142,25,29.078816670021926
142,29,28.947543060884893
143,2,14.922583737937616
143,5,12.328495830108254
143,6,13.086584264982728
143,12,15.356661033835046
143,19,11.773675128144244
143,24,15.932072927169903
143,25,17.895872309545457
143,29,18.721322603168037
144,2,11.749076428456064
144,5,7.779807238485183
144,6,9.688005204022474
144,12,13.19290746507376
144,19,7.513895325484572
144,24,12.61215902521971
144,25,16.377916967456482
144,29,15.940594067931961
145,2,27.081146958324354
145,5,21.879429561665262
145,6,25.810080137083794
145,12,26.904107900356205
145,19,20.815366545547707
145,24,23.41985340649384
145,25,29.286724836515827
145,29,27.754349363266453
146,2,12.2053987197762
146,5,6.662815830272251
146,6,11.929483394532708
146,12,12.079297998837111
146,19,9.960375682229307
146,24,10.02625873717452
146,25,14.9172836193572
146,29,14.839538461468496
147,2,9.108824337855223
147,5,6.858793346172846
147,6,8.68210492244727
147,12,9.116681305675678
147,19,8.583908612078558
147,24,9.16649486525499
147,25,13.475434055170085
147,29,13.57367326175683
148,2,7.997379417335953
148,5,5.125442403416944
148,6,7.284169547321029
148,12,8.057884637273167
148,19,6.012421780447754
148,24,8.764105926984037
148,25,12.099384455115068
148,29,12.472991407231548
149,2,7.411325919110923
149,5,4.394553666557978
149,6,6.946972314895758
149,12,6.990632165459762
149,19,4.976077615002722
149,24,8.279303332372542
149,25,11.210224980185734
149,29,11.897724160663465
150,2,6.247087055352535
150,5,4.27832699931366
150,6,6.887750249858815
150,12,4.1824805120963
150,19,3.967734229648591
150,24,7.224345691986269
150,25,8.413369673714861
150,29,8.83101001781017
151,2,8.32762054663963
151,5,4.799780449374279
151,6,7.598672083359894
151,12,8.888824170872018
151,19,5.96028335055002
151,24,9.06269135212673
151,25,12.859801334883688
151,29,13.699560545419828
152,2,14.490609540064254
152,5,10.935035698502475
152,6,13.835588309373081
152,12,14.503148250625554
152,19,12.522257741492536
152,24,13.568466728907289
152,25,17.99367630749982
152,29,18.517035840720027
153,2,19.274243775189166
153,5,15.419103918857129
153,6,18.749969912262074
153,12,19.549884392902097
153,19,15.809430849351127
153,24,18.192801867560274
153,25,22.661553864617883
153,29,23.468289281912458
154,2,13.119984035913728
154,5,7.314817522507814
154,6,12.820931215088159
154,12,14.391766151670552
154,19,9.596013363849517
154,24,13.109737455455017
154,25,18.298748175508948
154,29,18.955320336457504
155,2,12.690078409249908
155,5,7.686555019929871
155,6,12.281252292612134
155,12,13.755431530928906
155,19,9.523332424286346
155,24,13.802022404961665
155,25,17.77518822174349
155,29,18.992708318709077
156,2,11.337718651964531
156,5,9.01567486634871
156,6,10.399639469683816
156,12,12.7122521350947
156,19,8.803520742859464
156,24,15.094973486210513
156,25,16.86863752205095
156,29,18.66652217631076
157,2,10.760118408926399
157,5,7.76020610470072
157,6,9.614798515004768
157,12,12.170144473721768
157,19,7.864589470393803
157,24,13.75386471181311
157,25,16.170474528584368
157,29,17.086626759489643
158,2,11.551020130586215
158,5,7.355782913651126
158,6,10.499768685664451
158,12,12.915251572719585
158,19,8.246402975034883
158,24,13.825655526849566
158,25,17.23125232380791
158,29,16.805538813894067
159,2,12.891419190167916
159,5,9.867502827558226
159,6,11.450748419067692
159,12,14.076806833498923
159,19,8.946248841888911
159,24,15.728369643972666
159,25,17.919809776833915
159,29,18.8824804777395
160,2,12.602852232403961
160,5,9.21616601610361
160,6,10.740054393603788
160,12,14.141893999018716
160,19,8.429469345977198
160,24,15.357904201463036
160,25,17.13553511801169
160,29,17.96920018305184
161,2,11.693003377134685
161,5,8.806158204146936
161,6,10.634906367616187
161,12,12.979761698375572
161,19,8.935843796610584
161,24,14.054611564627585
161,25,16.02003247608026
161,29,16.520738694157465
162,2,11.005565595937219
162,5,8.052404983448124
162,6,9.982150924072702
162,12,11.945346453796091
162,19,8.319621336484992
162,24,13.434021341221277
162,25,15.942409935867556
162,29,15.487090044280652
163,2,11.641580261474672
163,5,8.716772560859603
163,6,10.322695850818853
163,12,13.024719131805341
163,19,7.736936505397125
163,24,14.100579577706958
163,25,16.8718178958945
163,29,15.940935415821004
164,2,10.276292468423032
164,5,9.153897863387604
164,6,8.806135490839262
164,12,12.30850013376954
164,19,5.922557038378337
164,24,14.54293304573534
164,25,15.656370472644598
164,29,14.771373133035427
165,2,8.437720059822244
165,5,4.480948155337165
165,6,6.563267573229027
165,12,10.627930831290252
165,19,4.281148191570763
165,24,11.5374043033088
165,25,13.056856919062897
165,29,13.671280834226922
166,2,5.71445974628805
166,5,0.5725887090432318
166,6,4.173844935117316
166,12,8.919515208636223
166,24,9.208542497698092
166,25,11.176387248471741
166,29,13.34412654880396
167,2,5.300133016051717
167,5,-0.5163621302895964
167,6,2.9595389946078146
167,12,8.31959343667247
167,19,0.6480369249443667
167,24,7.367806070554557
167,25,10.90002430670632
167,29,12.992784828083451
168,2,5.897654403866089
168,5,-1.1422074502195878
168,6,4.041148752293782
168,12,8.032457276769915
168,19,1.5211625256340742
168,24,6.317241339032879
168,25,11.026348433443575
168,29,12.868985630610396
169,2,7.1797548577449355
169,5,0.3222034309936195
169,6,5.606101247810715
169,12,9.070121066902196
169,19,3.355498240863992
169,24,6.823880191050044
169,25,11.978570141675053
169,29,13.380704669591772
170,2,7.029507896426664
170,5,-0.3998360329199313
170,6,5.265440603719788
170,12,9.001227133295993
170,19,2.2748669958406835
170,24,6.196404054590355
170,25,12.502592948588578
170,29,12.822604431263448
171,2,6.961938916559657
171,5,0.18145570956311374
171,6,3.662365510612865
171,12,9.203480237712416
171,19,1.465333878891177
171,24,6.9309823318476935
171,25,11.852896882236866
171,29,12.354525188709978
172,2,6.7293834668194545
172,5,0.16606380075526328
172,6,4.516611022159232
172,12,8.730781309935539
172,19,2.151255703465486
172,24,6.752661717724616
172,25,11.574022730540504
172,29,11.93967668710716
173,2,7.308736707637133
173,5,0.9208966312123792
173,6,5.719988748113499
173,12,8.878597203607832
173,19,3.4880196637136764
173,24,6.33732852588016
173,25,11.536990155775092
173,29,11.544860412492735
174,2,7.822887803689962
174,5,1.3411554089191817
174,6,6.371023901933367
174,12,9.207354750504255
174,19,4.177441581562817
174,24,6.135662251153534
174,25,11.738074288749338
174,29,11.448947074942614
175,2,7.6059187587932335
175,5,1.503847469954387
175,6,5.249492600611893
175,12,9.213187589605894
175,19,3.3954619487901074
175,24,6.925174356190687
175,25,11.20175602772912
175,29,10.932292019880382
176,2,7.634307878491736
176,5,1.990410750719949
176,6,4.782678168838693
176,12,9.29748970698913
176,19,3.3737419351525904
176,24,7.024691746705323
176,25,10.751691007617618
177,2,7.799117087377893
177,5,1.6598482693288261
177,6,5.925745427836079
177,12,9.16055930053094
177,19,4.253020101471542
177,24,6.06933529471077
177,25,10.775160175136007
178,2,8.250498283606982
178,5,2.5815621581226686
178,6,7.027926140696666
178,12,9.33859956566857
178,19,5.429503094809747
178,24,5.791825254803307
178,25,10.84991766207294
178,29,10.028038680496364
179,2,8.543765079867804
179,5,3.48916128967924
179,6,6.993960944269304
179,12,9.551635753744199
179,19,5.814856579970603
179,24,6.2034504400417
179,25,10.585296170330382
180,2,8.892914613300185
180,5,4.423387095384219
180,6,7.257210204097549
180,12,9.753771488747715
180,19,6.266975078440788
180,24,6.500729225219184
180,25,10.23539964515379
180,29,9.103823511367242
181,2,9.11257782659483
181,5,4.844489811869957
181,6,6.859313273524524
181,12,9.925309948980152
181,19,6.4593667253207085
181,24,6.764370180060333
181,25,9.806079492821716
182,2,9.231720467199269
182,5,6.205164410525176
182,6,7.5581407086464285
182,12,9.8423836237044
182,19,7.245498259398426
182,24,6.910766994552811
182,25,9.340431159801613
182,29,8.028716748129263
183,2,9.676304022845382
183,5,6.050453009389983
183,6,7.6958319686285765
183,12,10.163487188848404
183,19,7.539733643035374
183,24,6.89073579322124
183,25,9.353489848166552
183,29,7.582074058314384
184,2,9.708029262634362
184,5,6.403785033752458
184,6,7.772848848646804
184,12,10.15952286754075
184,19,7.695140124665166
184,24,6.89376677670845
184,25,9.2881091127791
184,29,7.4649542226838435
185,2,9.690055577082983
185,5,6.366373796552684
185,6,6.833031583530739
185,12,10.341312938343927
185,19,6.95381606008687
185,24,7.200238836747114
185,25,9.063412274753842
185,29,7.410817187495725
186,2,9.075505086647311
186,5,5.8930209718927875
186,6,6.108667325739864
186,12,9.699855161870957
186,19,6.5836645133287695
186,24,6.928184176394824
186,25,8.599795699253532
186,29,7.175424271637279
187,2,8.58498266364932
187,5,5.443883361077579
187,6,6.359692281040003
187,12,9.204753378313205
187,19,6.76977265934755
187,24,6.410707611554194
187,25,8.343769599201163
188,2,8.454223617886688
188,5,5.803515628108668
188,6,7.21111720418445
188,12,8.879999146154706
188,19,7.4688099555910705
188,24,6.064667159111413
188,25,8.395956939533699
189,2,8.769171297580723
189,5,5.73618428594347
189,6,7.260238837257681
189,12,9.028470827323604
189,19,7.6771551246244
189,24,5.658392036712534
189,25,8.521645647861035
190,2,7.948585585337132
190,5,5.014055793184199
190,6,6.712849271376394
190,12,8.46439820710912
190,19,7.090907068262254
190,24,5.838137470082016
190,25,8.352240102538953
190,29,7.148385159958454
191,2,7.799188802963192
191,5,4.877213496511893
191,6,6.9795653338334604
191,12,8.153721989847408
191,19,7.314661497394802
191,24,5.590735341728119
191,25,8.383248788328372
191,29,7.216625343096583
192,2,7.53606038287406
192,5,4.782716849387326
192,6,6.854143219165811
192,12,7.959351875238843
192,19,7.25810569626614
192,24,5.768509835313538
192,25,8.236525642455605
192,29,7.276603628059923
193,2,7.5615043735368275
193,5,4.890300028927302
193,6,6.86986388781555
193,12,7.981130520377611
193,19,7.083672572056287
193,24,5.8802028616690745
193,25,8.381819695863298
193,29,7.496594183260947
194,2,7.786407851462821
194,5,5.485378431885941
194,6,7.3284099956151465
194,12,8.080940956019267
194,19,7.589058515370404
194,24,6.139552215381982
194,25,8.377887602138834
194,29,7.360080035126726
195,2,7.87276391418527
195,5,5.368894741672278
195,6,7.235764462779567
195,12,8.208633948922394
195,19,7.409697968376805
195,25,8.534902903039725
195,29,7.648078017977765
196,2,7.856808356894496
196,5,5.33640133936958
196,6,6.983629360757074
196,12,8.10636876423492
196,19,7.30876342950584
196,25,8.799452341990929
196,29,7.62568690463144
197,2,7.423794020302452
197,5,4.6008613554027455
197,6,6.764162334408272
197,12,7.688272296816308
197,19,7.0766523853292345
197,25,8.333881881926716
197,29,7.710549671160148
198,2,7.320164382895559
198,5,5.056083638982078
198,6,6.820259372621946
198,12,7.571147031740554
198,19,7.183505633947098
198,25,8.055203992930636
198,29,7.573070482886089
199,2,7.481177615874339
199,5,5.308173626448541
199,6,7.123288006500684
199,12,7.625619543423987
199,19,7.503223625780281
199,25,8.059504551655163
199,29,7.416616116345409
200,2,7.342349593294308
200,5,4.619435317038506
200,6,6.668663652655322
200,12,7.567308742936896
200,19,7.087789478288148
200,25,8.271257701411333
200,29,7.60160788390145
201,2,7.147326987373971
201,5,5.17706676393022
201,6,6.639123223580503
201,12,7.488183877509171
201,19,7.112416552636182
201,25,7.948444229143703
201,29,7.427695388352939
202,2,7.258178719459689
202,5,4.882836066872921
202,6,6.741083501265635
202,12,7.5039638506996695
202,19,7.248300364829513
202,25,7.958076868848513
202,29,7.4416872689534905
203,2,6.5219246681910406
203,5,4.339765389262814
203,6,6.280917623809125
203,12,6.8866298944555036
203,19,7.502516474818474
203,25,8.104317438601692
203,29,7.097420075026859
204,2,6.463120692422502
204,5,5.249100831395995
204,6,6.63073849542074
204,12,6.9103335643547
204,19,7.726970673233128
204,25,7.928066513936683
204,29,6.75173409733911
205,2,6.7693315982888835
205,5,4.936760366690093
205,6,6.7862140156459425
205,12,7.09240256863208
205,19,7.823928698246731
205,25,8.103419249200158
205,29,6.863413576243704
206,2,6.636638871046705
206,5,5.084639807393548
206,6,6.58799291694228
206,12,7.0604908044960375
206,19,7.62046655090661
206,25,8.047908863533795
206,29,6.879309342848265
207,2,6.685391257206102
207,5,4.853912453632482
207,6,6.562002631188358
207,12,7.044771369697481
207,19,7.599943725749136
207,25,8.04255087101929
207,29,6.997961710277324
208,2,6.585683153873829
208,5,4.636066451357961
208,6,6.5193124022671
208,12,6.971197175561556
208,19,7.454733943396519
208,25,8.104805743726896
208,29,7.128174879716852
209,2,6.234213970721282
209,5,4.458959417003994
209,6,6.014498420778523
209,12,6.754338203665824
209,19,7.037337345424582
209,25,7.951823451354055
209,29,7.056557272001529
210,2,6.393295528150197
210,5,4.689183656116269
210,6,6.6574529074136635
210,12,6.8146026728972
210,19,7.589266302792048
210,25,7.814541657860648
210,29,6.8207566610185655
211,2,6.62331804418892
211,5,4.208855364066163
211,6,6.5523503048455405
211,12,6.850067822903219
211,19,7.5400313259594895
211,25,8.034791502039013
211,29,7.180652270603902
212,2,6.165332607928208
212,5,4.23309702829788
212,6,6.130626378005319
212,12,6.505809890316008
212,19,7.200429678062273
212,25,7.6898236703324825
212,29,7.014839457889202
213,2,6.0154932748933625
213,5,4.14041735935812
213,6,6.005566853551105
213,12,6.372693985846683
213,19,7.163857915980868
213,25,7.535829190619179
213,29,6.976572100674724
214,2,5.822301273266107
214,5,4.155509159288786
214,6,5.92102471603823
214,12,6.14482475833031
214,19,7.079384090734081
214,25,7.346731829919943
214,29,6.8059218664260595
215,2,5.721227258407751
215,5,4.369202525346949
215,6,5.82559221573929
215,12,6.076820126120109
215,19,6.996969741513821
215,25,7.270108776457778
215,29,6.759681287141989
216,2,5.686562318431591
216,5,4.591802749946927
216,6,5.749828544155336
216,12,6.044311192535796
216,19,6.9431951228800965
216,25,7.159800737034411
216,29,6.625879687820538
217,2,5.65496031781667
217,5,4.475277470816864
217,6,5.609780756578676
217,12,6.025603705185345
217,19,6.7522676540778654
217,25,7.136135377859884
217,29,6.712910457102986
218,2,5.64221436628678
218,5,4.430297031310085
218,6,5.58528432028162
218,12,5.985497526165166
218,19,6.841096770882896
218,25,6.98447160406612
218,29,6.66955170048863
219,2,5.4338988697868125
219,5,4.594814723733788
219,6,5.395569403436478
219,12,5.729571855289558
219,19,6.7618261019812484
219,25,6.746572363199132
219,29,6.470035882612019
220,2,5.409593539913358
220,5,4.670001216976406
220,6,5.395385702237307
220,12,5.657888376812422
220,19,6.823925612863297
220,25,6.593500752490894
220,29,6.389975459720805
221,2,5.237780051827124
221,5,4.894422457641594
221,6,5.130649127797569
221,12,5.59014490340992
221,19,6.569417458301189
221,25,6.46820722239902
221,29,6.2740893724549505
222,2,5.280107880607724
222,5,5.040563287359084
222,6,5.142428452584442
222,12,5.5982966151905185
222,19,6.704953073876965
222,25,6.335296545069592
222,29,6.140729839433322
223,2,5.364130933214093
223,5,5.33850386556922
223,6,5.196427233674231
223,12,5.651483371030643
223,19,6.789934910779547
223,25,6.290893956660267
223,29,6.064322224241019
224,2,5.385169364006268
224,5,5.242159596841562
224,6,5.079958198923785
224,12,5.736969975948631
224,19,6.602915587212029
224,25,6.268202685029937
224,29,6.2031281602475286
225,2,5.303658065299992
225,5,5.251922965521903
225,6,4.858002490109403
225,12,5.85634780997135
225,19,6.331601655920792
225,25,6.304815629985051
225,29,6.345157708232517
226,2,5.536196428408227
226,5,5.498706331698727
226,6,4.975786886324812
226,12,6.077948072494112
226,19,6.5403520821945555
226,25,6.3267223429129
226,29,6.308293646749783
227,2,5.3396379640375615
227,5,5.226072201334507
227,6,4.933369825279237
227,12,5.854299437112396
227,19,6.532682940867989
227,25,6.2202569076015966
227,29,6.247847863961559
228,2,5.247468908390586
228,5,5.209104313521162
228,6,4.958142656848708
228,12,5.747818853559226
228,19,6.4455240815632555
228,25,6.122423754084747
228,29,6.1431522346506044
229,2,5.3806935756305805
229,5,5.32208870896061
229,6,5.17633007386968
229,12,5.6827080186455285
229,19,6.716757054983113
229,25,6.140551437199525
229,29,5.9810305444627945
230,2,5.509619090800853
230,5,5.44657743260515
230,6,5.253375582147154
230,12,5.807519634938354
230,19,6.743656486715348
230,25,6.1698078421567875
230,29,5.9744480230167305
231,2,5.601503190911594
231,5,5.589551228907276
231,6,5.234333284701688
231,12,5.961099957582706
231,19,6.716902196019349
231,25,6.237309912691986
231,29,5.963408166063431
232,2,5.567758847851677
232,5,5.731232201156395
232,6,5.298555463922508
232,12,5.8572761603638845
232,19,6.919177758262139
232,25,6.014339726462139
232,29,5.727598694551244
233,2,5.627714756899354
233,5,5.838678913853892
233,6,5.363971785016636
233,12,5.8593033115298025
233,19,7.02968856499195
233,25,5.996190609738662
233,29,5.669852642648109
234,2,5.648739754898162
234,5,5.862271237495027
234,6,5.466233203061303
234,12,5.80905247945749
234,19,7.162417003497987
234,24,5.953411137453139
234,25,5.965190640000101
234,29,5.604584969429532
235,2,5.644323164342345
235,5,6.23261317968666
235,6,5.437948116381623
235,12,5.787935596578878
235,19,7.237516616731321
235,24,6.1975737294353035
235,25,5.832320865134715
235,29,5.515401953455068
236,2,5.757785293373004
236,5,6.599087809065518
236,6,5.6155155017608145
236,12,5.925102866793636
236,19,7.389622593056107
236,24,6.3923010810185135
236,25,5.903655122451683
236,29,5.650309164000078
237,2,5.9862754636894495
237,5,6.396723958267995
237,6,5.827922264110326
237,12,6.118972733955132
237,19,7.512282912975369
237,24,6.197576090413804
237,25,6.0715686354672656
237,29,5.558624562707379
238,2,6.2581329508366
238,5,5.9729534360962315
238,6,5.552598159703189
238,12,6.531574102357769
238,19,7.562333853846106
238,24,6.445406554269834
238,25,6.545932142536185
238,29,6.378236096518984
239,2,6.010611675409444
239,5,6.169278384062587
239,6,5.495693068652719
239,12,6.346345065290002
239,19,7.540085237313883
239,25,6.326090961060328
239,29,6.2674272082835145
240,2,6.044850361525976
240,5,5.872305233609101
240,6,5.48023372417786
240,12,6.337642052607997
240,19,7.588572770915679
240,25,6.270517254339441
240,29,6.155524073136952
241,2,6.03810468931931
241,5,5.727457724885986
241,6,5.403167004748559
241,12,6.267147046268735
241,19,7.53304315203372
241,25,6.1628318229287915
241,29,6.0954486927731555
242,2,5.800262192278351
242,5,5.918250865930304
242,6,5.263004804443506
242,12,6.070380911090397
242,19,7.4545034788720494
242,25,5.954845038463692
242,29,6.009120075743008
243,2,5.735401979077893
243,5,5.8955620442519585
243,6,5.194991628551647
243,12,5.984927543052506
243,19,7.428329321463961
243,25,5.826237235217385
243,29,5.927452854566445
244,2,5.550448818128233
244,5,6.018028606585723
244,6,5.1750411709799655
244,12,5.878097654507838
244,19,7.404393377769667
244,25,5.733412293455096
244,29,5.895665788552069
245,2,5.593887169405812
245,5,5.948766050464896
245,6,5.108372254094217
245,12,5.83877510618034
245,19,7.398046182841716
245,25,5.634653094361314
245,29,5.796589854461315
246,2,5.515475188027863
246,5,6.003968590499241
246,6,5.103835544188749
246,12,5.7409258985303735
246,19,7.384057467653827
246,25,5.53033022114611
246,29,5.751664472698766
247,2,5.450829324135152
247,5,5.9347653621666
247,6,5.046378154990991
247,12,5.6720905454929955
247,19,7.3579776735075875
247,25,5.455276487031281
247,29,5.684890160435114
248,2,5.4121733242213095
248,5,6.044418401985204
248,6,5.109574240137896
248,12,5.625377952099301
248,19,7.437014769078462
248,25,5.379588632750129
248,29,5.592134530467305
249,2,5.423083962807445
249,5,6.180349693510566
249,6,5.177587505074735
249,12,5.601515502869511
249,19,7.465800880948563
249,25,5.340250698080283
249,29,5.534951402153888
250,2,5.371180783809907
250,5,6.035214106386314
250,6,5.082272695732453
250,12,5.588520906259611
250,19,7.40152449715641
250,25,5.307423603655601
250,29,5.513967351511223
251,2,5.370820028377622
251,5,5.94574385568179
251,6,5.121616920879246
251,12,5.5090736233984545
251,19,7.437931567708049
251,25,5.25997071095325
251,29,5.440593768293396
252,2,5.162114323217291
252,5,7.142911652331604
252,6,4.265883172135901
252,12,5.313860913361889
252,19,7.163640955761467
252,25,5.287391181901287
252,29,5.270989828700731
253,2,4.420522879090194
253,5,5.296585325812922
253,6,4.57664810612978
253,12,4.342737490680044
253,19,7.327432106866839
253,25,4.418704950793446
253,29,4.731001905400088
254,2,4.219451887729531
254,5,5.314778075893125
254,6,5.000931502537092
254,12,4.126505142919797
254,19,7.7870026682755125
254,25,4.17874969320491
254,29,4.460579363477699
255,2,4.340117203516461
255,5,5.38924317311948
255,6,5.0594729811329255
255,12,4.207965323377891
255,19,7.8265674868250485
255,25,4.213519321661533
255,29,4.459997919577345
256,2,4.491232398921245
256,5,5.586391894544686
256,6,5.220977161156319
256,12,4.294166663092806
256,19,8.003850057239815
256,25,4.201971184286711
256,29,4.364632069516974
257,2,4.577099412300337
257,5,5.740436252385608
257,6,5.244834289146338
257,12,4.424704378948668
257,19,7.9217521299548
257,24,5.108870846478545
257,25,4.291009735026121
257,29,4.492678708467803
258,2,4.724045637117785
258,5,5.710149503257766
258,6,5.227240607575973
258,12,4.5770444317829835
258,19,7.857384262308413
258,24,5.206629317804916
258,25,4.445643434021401
258,29,4.601061922999662
259,2,4.7852908493674295
259,5,5.876763037165345
259,6,5.250876157145005
259,12,4.660997007215492
259,19,7.847167497489546
259,25,4.454417092416342
259,29,4.6220891173132035
260,2,4.806019287479133
260,5,5.811829787653142
260,6,5.106103879794805
260,12,4.726033739452487
260,19,7.738782756821714
260,25,4.488067072125013
260,29,4.674194071957105
261,2,4.845882154506386
261,5,5.629799850118825
261,6,5.093530151555335
261,12,4.697251923713446
261,19,7.7227825550054305
261,25,4.4235266182947015
261,29,4.6224358120644595
262,2,4.598298856363445
262,5,5.874555281832604
262,6,4.8741554368220745
262,12,4.600867432702087
262,19,7.522553913399049
262,25,4.394343230516636
262,29,4.729363832606415
263,2,4.786944013965302
263,5,6.165653504340775
263,6,5.145413416248823
263,12,4.754081410153779
263,19,7.76519237976411
263,25,4.401887925351257
263,29,4.6561486889834445
264,2,5.012219574010672
264,5,6.245162132470853
264,6,5.366412606270474
264,12,4.94712471391823
264,19,7.875264481563994
264,25,4.5340768682791275
264,29,4.65132902293969
265,2,5.010431359133272
265,5,5.82807868675968
265,6,5.086895562126012
265,12,4.9888054018985475
265,19,7.617463227380164
265,25,4.61721442027633
265,29,4.852869888134544
266,2,4.920273963679739
266,5,5.991376238629237
266,6,5.091823972006731
266,12,4.9740118404642235
266,19,7.585288870324062
266,25,4.587663265668834
266,29,4.8916627179702825
267,2,5.029433300413794
267,5,5.991229357752225
267,6,5.103200372888502
267,12,5.118372371497179
267,19,7.56703268388883
267,25,4.675605995949426
267,29,4.899827088532287
268,2,5.111869554300281
268,5,5.746767912216042
268,6,4.914326653510185
268,12,5.200552333776875
268,19,7.372021333268771
268,25,4.785226309353722
268,29,5.037519637256891
269,2,5.136124643503875
269,5,5.710691508505455
269,6,4.978254138311291
269,12,5.227422672079443
269,19,7.389402722190337
269,24,5.9137546526401925
269,25,4.826651935551592
269,29,5.0828248496734725
270,2,5.2156239107226146
270,5,5.528484472730794
270,6,5.073807276665722
270,12,5.292174652281968
270,19,7.391691732092501
270,25,4.974487737067538
270,29,5.168110625182492
271,2,5.2538508794701055
271,5,5.705233182626365
271,6,5.199796519062997
271,12,5.352588033879358
271,19,7.408683676585975
271,25,5.074636358534121
271,29,5.253928041019027
272,2,5.365212465193606
272,5,5.827975910301305
272,6,5.51811835906557
272,12,5.452297483701192
272,19,7.53365161188473
272,25,5.271446677344382
272,29,5.361629575786773
273,2,5.4746754080650195
273,5,5.691462907491063
273,6,5.418925589400605
273,12,5.724843846640223
273,19,7.248848297618993
273,24,5.9815545483807915
273,25,5.568270674876751
273,29,5.79453626353614
274,2,5.483358220934122
274,5,5.8134033451287905
274,6,5.478227429598115
274,12,5.786318998929538
274,19,7.195602308446116
274,24,6.094293998287637
