Epoch,PRN,PR_Residual
1799,16,1.4047204613481945
1799,20,0.5374585903970404
1799,26,2.2386797370500062
1799,29,2.072413700311518
1800,10,1.617866790828402
1800,13,2.4160456358792928
1800,15,2.1844017699522524
1800,16,1.1314936092449912
1800,20,0.783797974618326
1800,26,2.2866782390929066
1800,29,2.26290459748094
1801,10,-1.5008488722084166
1801,13,-0.5634418256275566
1801,15,-0.26313312419705426
1801,16,-1.604952778040758
1801,18,-3.445484848221958
1801,20,-2.082044345503257
1801,29,-1.342627617025057
1802,10,-0.005585084256421791
1802,13,-1.2690135905141737
1802,15,-0.9915879253583277
1802,16,0.10976450578010599
1802,18,-2.283189234248758
1802,20,-0.2617215495618306
1802,26,1.8626770682356035
1802,29,-2.0667162099404983
1803,10,-0.28161094186818403
1803,13,-0.7593099582020191
1803,15,-0.48693377480858224
1803,16,-1.8370920204200978
1803,18,-3.4692190219180317
1803,20,-1.3070023019313277
1803,26,0.666047545343389
1803,29,-0.7681934421398253
1804,10,-0.37738780895548096
1804,13,-0.9924883444441441
1804,15,-0.8471903689717415
1804,16,-1.319328595698785
1804,18,-2.805784175034516
1804,20,-1.23704142541015
1804,26,0.8066583083199443
1804,29,-1.0343075329201579
1805,13,-2.224142612506089
1805,15,-1.383059265887134
1805,18,-3.4013165093366977
1805,20,-1.3441049013124993
1805,26,0.8425591794577603
1805,29,-1.7766144269924258
1806,13,-2.6420544009352582
1806,15,-1.5841897329167711
1806,16,-1.3558513648369868
1806,18,-2.675081176546561
1806,20,-0.5075965676696037
1806,26,1.3576742837323614
1806,29,-1.7124408755456333
1807,13,-3.2043239526771217
1807,15,-1.6905463851023175
1807,16,-0.13435468763495528
1807,18,-2.520089943072423
1807,20,-0.1482925339081369
1807,26,1.5255570397093372
1807,29,-1.665615266788702
1808,13,-3.229467474527766
1808,15,-1.7455208392573471
1808,16,0.13485477031469983
1808,18,-2.2801134155347422
1808,20,0.21641749909084318
1808,26,1.5712713930945021
1808,29,-1.6290504592740245
1809,5,-3.163234763564832
1809,13,-3.664418430472047
1809,15,-1.7848867952755807
1809,16,-0.9385459075500062
1809,18,-2.4494534254450286
1809,20,0.5717075402284184
1809,26,1.6918244063291077
1809,29,-1.691525408011353
1810,5,-3.8888797111471973
1810,13,-4.134416841593092
1810,15,-1.9923813528794376
1810,16,-0.017456106941423855
1810,18,-2.032682259488714
1810,20,1.1182053471136841
1810,26,2.3018692479330642
1810,29,-1.6169411705325007
1811,5,-4.468719652525772
1811,10,3.4012376722210043
1811,13,-4.765219474192897
1811,15,-2.2107414698651464
1811,16,-0.11205460150651803
1811,18,-2.20079285724125
1811,20,1.4198006259930476
1811,26,2.5755631895342344
1811,29,-1.705358516449321
1812,5,-4.221464185388218
1812,10,2.836552408160311
1812,13,-4.599648468774232
1812,15,-2.293320787766554
1812,16,-0.09460606283366779
1812,18,-2.396667247009102
1812,20,1.0675653450598723
1812,25,0.026866079032967782
1812,26,2.330967888554497
1812,29,-1.9353641178810754
1813,5,-5.138048620305227
1813,10,4.105538471127616
1813,13,-5.5837199113960825
1813,15,-3.088662459888294
1813,16,0.9310694027120512
1813,18,-1.636904606169964
1813,20,2.3434660590607885
1813,25,0.7279061019480966
1813,26,3.942842518608428
1813,29,-2.2640395705852683
1814,5,-5.03780379870323
1814,10,3.810794163262356
1814,13,-5.476012464045267
1814,15,-3.138105331345736
1814,16,0.3086965533481525
1814,18,-2.1908631300576857
1814,20,1.6972673951992339
1814,25,0.7085905896007225
1814,26,3.3393425132857626
1814,29,-2.457708292578868
1815,5,-4.812893495157562
1815,10,4.109857020758471
1815,13,-5.377853245274926
1815,15,-3.0795934708836263
1815,18,-1.530783065699823
1815,20,2.241013571515314
1815,25,0.7327426195045748
1815,26,3.9826775116841766
1815,29,-2.2338041830511166
1816,5,-4.791158340217301
1816,10,3.73328674300416
1816,13,-5.133401738337303
1816,15,-2.9458230014434683
1816,16,-0.014852764883707792
1816,18,-1.8826467675385925
1816,20,1.80268062847831
1816,26,3.5248710578183076
1816,29,-2.192901460025066
1817,5,-5.0122221193337
1817,10,4.276397233281268
1817,13,-4.915922349720249
1817,15,-2.7276180773048537
1817,16,0.5068600664118073
1817,18,-1.7632689530918029
1817,20,2.250909458673527
1817,26,3.8946091200208883
1817,29,-1.8714601849952235
1818,5,-4.764642561254515
1818,10,4.016937247439766
1818,13,-4.4786064156592165
1818,15,-2.4437010476931302
1818,16,0.130997172121603
1818,18,-2.28299780511902
1818,20,1.6430332463333053
1818,26,3.3573340751998177
1818,29,-1.7487200417497366
1819,5,-4.4864284300345645
1819,10,4.111348945182582
1819,13,-4.128461325193777
1819,15,-2.263380161836702
1819,16,0.2542070082042365
1819,18,-2.4280090362693447
1819,20,1.75727218604486
1819,26,3.6163301345526833
1819,29,-1.3791997200929043
1820,5,-3.8960554481852494
1820,10,3.865534183431672
1820,13,-3.437532334675959
1820,15,-1.9221441968903008
1820,16,0.4236420007335955
1820,18,-2.2568182518975317
1820,20,1.818735163070115
1820,25,3.056411069772383
1820,26,3.8053394625117516
1820,29,-0.8846761879036151
1821,5,-3.1452213502852953
1821,10,3.4545128159893768
1821,13,-2.6419470791852007
1821,15,-1.4040614127170024
1821,16,0.05910072731127691
1821,18,-2.1007784972460195
1821,20,1.6757851824391832
1821,25,2.9815723064150617
1821,26,3.5300408680317137
1821,29,-0.35575368179497957
1822,10,3.374006837888805
1822,13,-2.1881102611128007
1822,15,-1.0642496356474354
1822,16,0.08486153820775222
1822,18,-1.5084548605346342
1822,20,1.9610712983590766
1822,25,3.555362069634092
1822,26,3.983368891051228
1822,29,0.1460083057834929
1823,10,3.44968513814261
1823,13,-1.892297509567948
1823,15,-0.5461732557446624
1823,16,0.3774397994552121
1823,18,-1.7159655785504189
1823,20,2.0015365319116696
1823,25,3.6912884297852564
1823,26,4.2325979148334465
1823,29,0.43326876667290826
1824,5,-1.392529591541777
1824,10,2.768674205099159
1824,13,-1.1882402720119423
1824,15,-0.26784387350146943
1824,16,1.5229446511717892
1824,18,-0.617127065477006
1824,20,2.0824855476880515
1824,25,2.9486845222235196
1824,26,4.641864952848799
1824,29,0.826813040980058
1825,5,-1.1512989558777331
1825,10,2.942149628097203
1825,13,-1.6512877185306252
1825,15,-0.5119892910656834
1825,16,2.8543360838915586
1825,18,0.15137768613833824
1825,20,2.4580890611153716
1825,25,2.262592047873344
1825,26,5.602164610017397
1825,29,0.4449348663573751
1826,5,-1.0960242213191487
1826,10,3.0152495002380797
1826,13,-1.3716036616120935
1826,15,-0.314625448311741
1826,16,2.986621298845897
1826,18,0.6222555728144119
1826,20,3.152831565370127
1826,25,1.9228319220363392
1826,26,5.778289624751522
1826,29,0.9726215209091915
1827,5,-0.379565940835366
1827,10,2.2444427501388278
1827,13,-0.8205102660623425
1827,15,-0.023857331573431395
1827,16,2.8571291518387145
1827,18,0.6594791286494042
1827,20,2.9838144963348108
1827,25,1.1831635237258524
1827,26,5.515403108981523
1827,29,1.2042613589363835
1828,5,0.00962298561862962
1828,10,1.674415709463405
1828,13,-0.45164667922098545
1828,15,0.05642305161644856
1828,16,2.7172393940863024
1828,18,0.07176260315848904
1828,20,2.479019773941909
1828,25,0.729761163160477
1828,26,5.08048871286784
1828,29,0.9177763580671598
1829,5,-0.4062196735905208
1829,10,2.341260298663663
1829,13,-1.4195285999513274
1829,15,-0.48532086179914913
1829,16,4.306556159920786
1829,18,1.106304326510294
1829,20,2.739032612446165
1829,26,6.521103694545009
1829,29,0.01621314365169546
1830,5,-0.8768281934171926
1830,10,2.266200058827238
1830,13,-1.401847287576956
1830,15,-0.5358410899936477
1830,16,2.7391825866611725
1830,20,3.090411045526109
1830,25,0.5594208913134224
1830,26,5.631126080235756
1830,29,0.5889090796441412
1831,5,-1.0073389201334366
1831,10,2.0142784755400447
1831,13,-1.3877330194822655
1831,15,-0.6476142314431446
1831,16,2.3170392492904544
1831,20,2.4972904956429143
1831,26,5.044880598051602
1831,29,0.15712008198462257
1832,5,-0.6631429715733953
1832,10,1.4111635084284238
1832,13,-1.2901320403524839
1832,15,-0.7939101561797379
1832,16,2.1751261134063586
1832,18,-0.19552670831300833
1832,20,2.3336675707803494
1832,26,4.815875107002851
1832,29,-0.13667866140335505
1833,5,0.09364291711660061
1833,10,0.8638254181809559
1833,13,-0.5789311154853545
1833,15,-0.36603096296389204
1833,16,1.9468061455513404
1833,18,-0.13572839430311756
1833,20,1.8969254506667292
1833,25,-0.4466531627044841
1833,26,4.45818240333451
1833,29,0.24604080612511758
1834,5,-0.5477575607864797
1834,10,1.3291197485195727
1834,13,-1.1471056349781419
1834,15,-0.7667870885111174
1834,16,2.2699498576366697
1834,18,0.05951303300687716
1834,20,2.0175216506953895
1834,26,4.769080830355039
1834,29,0.04209845066766782
1835,5,-0.182108304648392
1835,10,1.343816217225977
1835,13,-0.86559206908791
1835,15,-0.584290571991593
1835,16,2.4197598623076786
1835,18,0.5949516740166265
1835,20,2.0876194603239293
1835,26,4.942012978634938
1835,29,0.3538996452645815
1836,5,-0.49679387054233315
1836,10,1.7278615334776366
1836,13,-1.3387429931262762
1836,15,-0.9708357622057289
1836,16,2.988477761527447
1836,18,0.9762159980905647
1836,20,2.043940467155464
1836,26,5.41973019608121
1836,29,0.18704409823944346
1837,5,-0.3000424046822738
1837,10,1.7688409664530407
1837,13,-1.2618583169234157
1837,15,-0.8553047380415162
1837,16,3.0088605181874843
1837,18,1.2757876691438277
1837,20,2.0629851177519885
1837,26,5.377054133225246
1837,29,0.2470326591407357
1838,5,0.28888771618419873
1838,10,1.6094046952535455
1838,15,-0.5781473818658682
1838,16,3.409066164898764
1838,18,1.6283455461979521
1838,20,1.9871935790565989
1838,26,5.425118102438427
1838,29,0.48666326868101883
1839,5,-2.42480791698651
1839,10,-1.0402134740687552
1839,13,-3.3102925399118295
1839,15,-2.020903209346466
1839,16,1.2061738255655303
1839,18,-0.38120637316551775
1839,20,0.2710884422114084
1839,26,2.497909442252209
1839,29,-1.1126860437308235
1840,5,-2.109365338046467
1840,10,-0.616952737752976
1840,13,-2.905363497267607
1840,15,-1.3393762033031074
1840,16,1.7533745469748983
1840,18,0.3536520772433356
1840,20,0.9407321306171598
1840,26,3.00713633632773
1840,29,-0.22863444347906636
1841,5,-1.2973535595741654
1841,10,-0.4090213616854299
1841,13,-2.1979059739018814
1841,15,-0.6059436528287492
1841,16,2.092218866365558
